feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,cluster_id
-1.5655173,0.6151024,0.004509749,-0.14577308,1.5824553,0.38377956,0.42827126,0.88428783,0.48064628,0.28698203,1.5699878,-0.25702888,-1.8537989,-2.2810419,-1.0582913,-1.7112978,-0.67048013,0.5649828,0.18499063,1.1582894,-1.1115869,-1.8295276,-1.0510125,0.9036445,0.1831348,0.7347318,-0.11745405,0.6818816,1.1428181,-1.7952157,0.38197955,2.7193897,0.2855975,-1.396225,0.70970356,0.8616337,0.002910283,-0.9653547,-0.019194242,0.8006834,-0.23007005,0.32096678,-0.9953434,0.71437335,0.67533946,1.057993,0.6411303,-1.5410354,0.3803965,-0.9336856,1.0934238,-0.29068497,-1.1029932,-0.18153003,-0.10765037,-0.4915656,-0.7855953,-0.5868591,-1.5344694,-0.39814582,0.8281925,-0.10935158,-0.24453771,1.3160051,-1.1883287,-0.29590365,2.3241956,1.0152233,0.0016617104,0.20730054,0.8356438,2.559878,-0.71393776,0.76188636,-0.30345023,1.6078936,0.05768687,-0.8182176,-0.08636242,0.020800456,0.6377444,-0.9942619,0.14249443,-0.62902606,-1.1502303,-0.5436772,-0.26498383,-0.035901506,0.45863998,1.0071626,-2.1477742,-0.035651438,0.15400916,-0.32486546,-0.5990583,2.1546788,0.1876048,-0.96548057,-1.1850879,-0.2649318,0.32333604,2.381152,0.051334884,0.7924792,0.9599889,1.0095053,-1.257502,-0.4854269,0.8435611,1.0585743,-0.67820203,-1.5881292,1.0887544,0.2583817,0.75331026,1.014171,1.3540161,0.29472703,0.16304289,-1.5856845,-0.18026651,-1.6630968,-1.0835531,-1.3296481,0.13807778,-0.4142854,-0.6307499,-1.446589,0
1.1166986,0.48690844,-2.002708,-0.25171176,0.82741463,-0.71127576,0.7711509,-0.45121878,0.16944112,0.46429184,-0.04123979,0.8643575,0.35309628,0.6220468,1.5496707,-0.17179535,0.5961219,1.3462356,-1.587772,-1.1632426,0.7519479,-1.4922024,0.42217702,1.5225005,0.3608997,-1.2760189,-0.3637519,-0.4160245,-1.3859433,2.534,0.984907,0.8226912,0.63963574,1.0991805,0.37105024,2.1671703,0.18861017,-1.7254212,-1.8070867,-0.7736057,-0.1468878,-0.74649954,0.4613825,-0.9343954,1.8029257,0.78895986,1.2964867,2.368179,-2.8486679,-0.43920466,-1.6947412,-0.48220783,0.072655335,0.83153546,-0.40264136,-0.91810226,-0.8708596,-0.454779,-1.273796,-0.10222034,-1.7604358,0.4432009,-0.16829064,0.1564658,-0.38558596,1.8609709,0.627073,-1.9486492,0.87946814,-1.4927766,0.63161826,0.43236026,1.0020509,-0.4145279,-0.73923206,-0.39320248,1.3945034,0.8558243,1.6335691,0.83017343,1.9255881,-0.88292146,0.12315184,-0.58987164,1.2079209,-0.22825973,0.8947801,-0.4441124,1.6022921,1.0488045,1.0499419,0.32922655,-1.5044612,0.23566325,-0.7201179,-0.666379,-1.1253695,0.4935849,-1.237632,-0.17224443,1.1920056,0.29557693,-0.615668,-1.5609113,0.100115,-0.7001283,0.45204595,-1.6056668,-1.9545839,-0.18112323,0.5761067,-0.0076682325,1.418214,-0.27334848,-2.0350769,-0.5040509,0.080656745,0.0055934605,2.7675252,0.6566659,-0.011479065,0.011516593,-0.9048568,-0.63609916,-1.2663178,-0.9633683,2.0835724,1.3019996,1
0.26367667,0.21737891,1.7065021,0.252182,0.42753276,0.18687057,-0.37907213,-0.77760977,-0.70611495,-1.3696829,1.5488572,1.2794915,1.2306137,4.5286303,-0.21346919,-0.60056114,-1.5257965,3.0086374,-2.1746051,-1.0111806,-0.95468915,0.3253523,1.654543,-0.18883097,-0.019587047,-0.30634698,0.0139584765,-0.4206758,0.3499991,-0.44381773,-0.086934604,1.2788868,1.6096934,0.19806968,0.54147905,1.7348536,-0.49196827,-0.38955903,-1.2553879,0.17225397,2.3848672,-0.1647903,-1.8781779,-3.0407271,0.23447585,-1.6011539,-0.66214526,-0.91123444,1.1444246,0.013805155,-2.5229986,-0.45733362,1.4013392,0.58540124,-2.5939255,-0.49297655,-2.6139593,2.3625607,-1.5795789,-0.9086598,0.5232986,-0.78474736,-0.28362572,-0.3975957,-1.2711331,-1.014714,1.5020015,-0.5882307,-1.0271513,0.42943004,-0.6702179,0.87983996,-2.38371,-1.028277,1.0120469,0.09330511,-0.7705276,0.34442794,-1.2315115,-0.29807776,1.0045115,2.03493,-1.7959746,-1.7996801,-0.10287556,-2.0411968,1.4364679,1.3664697,1.6493168,-2.425217,0.60408103,-0.79758364,-0.00821824,-0.51375884,-1.124891,0.20127124,-0.05452804,-1.5359522,1.2102419,-0.7826553,-0.23852232,0.8020078,-0.6645403,2.4685588,-1.3286283,-1.4598055,-1.0564929,3.1351173,-0.048648298,-0.24585436,1.1019784,0.45418605,1.6813664,0.8464872,-1.5301749,-0.14697374,-1.155907,3.0527418,-1.2117525,-2.4447327,-2.3872962,-2.5290315,1.7276005,-0.5212135,0.8621172,-0.79640883,2.7673428,2.6369967,0
-1.5690941,0.4272457,-1.2663207,-1.6066363,-0.31445384,-0.44187915,-0.358086,0.491054,-1.8551744,0.074148074,1.1737387,-1.4580555,1.0826168,1.0226716,-2.0766652,0.25509986,-1.1385098,1.2554208,-0.45088103,-2.7028003,-1.7903714,2.0613701,0.44794285,-2.0921836,-0.92245466,1.0235709,1.9301649,0.41608495,-0.57950664,-1.667726,0.03792307,0.90846556,0.64395565,0.9804391,-0.12425879,0.4755022,-0.98459744,-0.07055489,1.8505479,0.0843263,-1.4562095,-0.8913227,0.16151917,-1.1914648,-1.5706551,0.12056465,1.5674297,-2.8167481,1.2518926,1.6289374,-0.61190677,-0.7154784,0.59398454,0.66642356,-1.4138898,-1.3330319,-1.355521,-1.0418491,0.34445354,-2.5593536,-0.09187834,0.38661423,0.10260062,-1.1375543,1.0313493,-1.432853,0.6113953,3.0940845,-0.7633312,0.44263145,-0.2754748,0.59460807,2.7377386,0.4683753,-2.5393653,-0.7976937,0.95835596,1.0226643,1.1768087,-0.24320969,-0.969502,-0.9170349,-1.2765299,-1.3978279,-0.2814998,0.11065707,0.17167222,-0.21770903,-0.3120985,1.000816,-2.3643641,-0.37190056,-0.024744004,-2.636152,-2.4231122,-1.5496728,0.9630606,-1.4128406,0.53539973,0.3319547,-1.0549694,-1.1296175,-0.49602565,0.33861774,-0.5906199,2.612071,-2.7133627,1.8130928,2.8425853,-0.36647207,1.0456321,-1.0171633,-0.7002463,2.042309,-1.1558514,-1.2425051,-0.12678526,0.93355364,-1.423368,-0.21499455,-2.4506595,-1.8114834,-1.9355261,0.7630542,0.8409281,0.48415318,-0.59836566,-1.6318883,0
0.42917532,-0.78847367,-1.1693084,0.33275324,-0.89222753,0.28340715,-0.10534318,0.02124001,-0.4832466,0.17606491,-0.45105496,1.3584423,-0.23294151,2.3126512,0.87884927,-0.051475488,1.0693581,-1.4875647,-1.3700209,0.09048456,0.72448075,1.7977359,-0.7147804,2.1111252,-1.4870634,-1.9703698,0.23293337,-0.43292835,-2.8569276,2.4243264,-0.36282703,-2.4352932,0.38736463,0.5915419,-1.9738187,0.63651687,-0.6947852,0.47437108,0.29329103,-1.3489338,-0.40597823,-1.6616111,0.15317059,0.7478354,1.3432974,-1.6946009,1.3860018,2.5879793,-2.7579064,1.099723,0.30189326,0.44954565,0.29083467,0.4316427,1.8986734,-1.241683,-0.36895785,-0.15164347,0.1365683,-0.011175004,-2.5358045,1.0588467,0.113410674,0.56765246,-0.2710367,2.9494154,-1.0969309,-2.5132353,0.75777096,-0.3356583,0.08870751,-1.2386228,1.6891338,0.19154257,-0.0086568035,-0.2477285,-0.90832925,0.6620508,1.0055645,1.419279,-1.1175907,-1.2284375,0.23946148,-0.08031779,0.46412617,0.45588908,0.121537045,0.75312656,2.2369978,0.9334981,1.8986942,1.3717097,-1.2240384,-0.0831682,0.06190462,-1.6912321,-1.1688566,1.4998537,0.5749435,-1.8063539,-0.39239252,-0.29320148,-0.6190675,-3.158019,-0.7532274,-1.2912642,0.47010905,-2.266297,-2.6188593,-0.043351687,0.07071054,-0.23489039,0.5617404,0.92028207,-0.049388517,-0.5265014,0.610423,-1.5351748,0.21277003,1.8795794,-0.55684125,2.288382,0.49945882,-0.78562224,-2.1009831,1.5450028,1.6402645,0.036269523,1
0.5561528,-2.7210944,0.6371355,0.027543476,-0.0048826514,1.9546044,-2.7964215,-0.4987559,0.83207065,2.560726,1.5958052,-0.6438791,0.030316936,0.06841391,-0.06961521,-1.8469083,-0.80616206,-4.109177,-0.071222335,1.7853533,1.3683141,-0.61290014,-1.6186967,1.1302853,4.1330175,1.0617107,-0.044549335,-2.1207564,-0.32637757,0.0048946477,0.3316226,0.7111627,-2.2465212,-2.3368862,-0.3802615,-2.079003,-2.144711,0.14025939,0.9421168,0.1197231,2.2456875,-0.54308695,-0.32944173,-0.12649971,-0.8509605,0.9171033,0.8478233,1.9777141,-0.9323561,0.5492388,2.5772882,2.4621093,-1.7023404,0.7401703,-1.7607825,0.097873755,1.5001806,-1.5841058,-0.8870095,1.1866255,-0.3978535,-0.2388137,2.0839808,2.0213158,-0.46399552,1.0687681,0.25907815,-1.3207496,-0.9532492,1.3245912,-0.12431822,0.57634795,1.7692207,-1.1558348,2.53401,0.84175706,-0.67555416,-1.3816705,2.0047605,0.84313536,2.9322355,-2.8809745,4.305042,0.26090306,-1.8504622,2.9537947,-1.623604,-0.030865593,0.7226108,0.71419054,-0.19406757,-0.6987586,-0.052842274,3.0085292,0.13005753,0.11208058,-3.8651817,1.0096533,2.1823971,-1.1280724,0.70929587,1.0828575,-1.8790693,-1.1100109,-0.21852739,-4.508455,0.85871744,-1.8777386,-0.068994395,-1.7075237,-1.1258544,-1.273471,3.4476523,1.7661213,-0.27236512,-2.7430322,1.4796447,-1.5106566,-1.7469337,1.4944565,-2.425049,1.78397,-0.36789688,0.053098734,-0.39027664,-0.18741721,-0.04417766,0.736998,1
0.13090912,-0.12365144,0.67688495,0.2713151,0.8405469,-0.8156045,-0.48471007,-1.1774254,0.27169558,1.1544861,0.98157924,0.8951815,-0.38982195,0.33372277,-1.0768458,-1.7013898,-0.5945124,0.934193,-1.319701,0.85910434,0.40606093,-0.4102649,-2.1708746,-0.4482356,0.8084812,1.6303835,0.22081752,0.46444243,0.99640536,-0.30179578,0.6000457,-0.4280762,-0.30325377,-0.32971904,-0.3623923,0.0918886,-0.64691645,0.47216696,-0.17310868,1.5661815,1.5243492,-1.2448486,-0.36120087,-0.6858283,0.66770864,-1.017937,0.5081405,-0.38583246,-1.8572122,-0.64974993,0.62584066,1.0152645,-0.052896902,0.8819466,-0.72654605,-1.3632231,-1.0995233,-0.4207157,-1.7570125,-0.64001197,0.3181016,0.7652726,0.21855341,0.22451834,-1.7316921,1.9368562,0.3092396,-0.91643494,0.097725816,1.1558281,0.1565715,-0.039195284,0.6255515,0.5126511,0.7694745,-0.07314837,-1.2839696,-1.2421451,0.27647203,0.25663343,1.364674,-2.176396,1.3023505,0.70342106,1.0773773,0.82236445,-0.11159173,-0.31663075,1.7675987,1.3876513,-0.93976474,-1.0392063,-0.49204507,-0.4304781,0.27754337,0.28344184,-1.208107,0.41411948,-0.033320725,-1.2792321,-0.06258694,1.7141451,1.3104775,-0.6646378,0.5624188,-1.9176389,-1.5033326,0.09274445,-0.6994353,-0.86048716,1.4191782,-0.5475996,0.38137412,1.6186146,-0.5038174,-0.019867703,-0.05985553,2.3364558,0.0499092,-1.4293782,-1.9512358,0.040930994,0.4672775,-0.7822043,0.50996816,-0.46231478,0.4461833,-0.22486606,0
-0.791833,-0.9153238,0.5150072,1.8056974,-1.9235198,-0.99362975,-1.4429926,-0.9096249,-0.5586152,-0.90763366,0.58480805,-0.5012971,-0.43311742,0.8986355,-0.47511375,1.8030978,0.6007057,-0.36847502,-0.10801734,0.86743295,1.4405667,-1.2235955,-0.12307493,4.6283503,2.8946657,1.073741,-0.91370165,0.08547,-1.3801595,1.1929615,1.0863442,0.00551429,-3.2336528,0.09083119,1.6328633,0.5177926,1.577109,-0.705231,1.0166527,-0.42778093,-2.8610923,-0.77585936,-2.7272077,-1.5704085,-1.2179569,-0.08203727,1.8561888,1.8036879,1.0826614,-2.02828,-2.6434007,1.8154507,0.13113692,-0.8936803,-1.5922203,-1.1754857,2.0633624,-1.457208,0.5269736,1.7898494,-0.25207415,1.4484911,1.4929162,2.2161787,-3.6452827,0.3061381,-0.853381,-2.021863,-0.5926827,3.467916,-1.9692183,-1.6937553,-0.18435234,1.153976,-0.06165319,1.022112,-0.30115333,0.2460677,-1.7012998,-0.80125433,-0.5060242,-0.41149837,2.420322,0.09935431,-1.4088029,-0.35744607,-0.3363888,0.18506876,1.0884563,-1.3767691,0.5848779,-1.3922299,-1.1135561,1.6523204,0.9016503,0.36231413,-1.5912279,2.5221515,0.7874172,-2.581496,0.71890813,0.16735442,-2.1469808,-2.9910212,0.6012561,-2.0651271,-0.7501585,-1.9921434,-1.2875652,0.005590648,-0.3875427,-2.1821995,2.0869007,1.1850196,-2.3828204,-0.8676083,1.0546345,2.3000393,-1.8323727,0.54819435,3.7559376,-0.56820804,0.32069492,1.1605432,0.48811653,-0.9485998,0.7695984,1.3159631,1
0.13394843,2.5726101,-0.4201288,0.54354954,0.41444921,0.29287976,0.7494556,-1.6556637,1.1938505,-1.6940311,-0.5521162,2.3311086,0.6838179,-0.39675418,0.017954325,-0.51724005,0.6177323,2.7970946,-1.4653703,-1.8429812,0.009116977,-2.7594566,0.5718769,1.0587964,0.61688733,-0.31422475,-1.6716928,1.266956,0.06063386,0.82724446,0.42754796,1.2000114,0.7536536,0.8759369,1.858396,2.468674,1.1301816,-0.68116313,-2.1128242,2.9540405,-1.1580098,-0.50351,-1.0775843,-1.0746261,0.5285847,-0.7331374,-0.8712142,0.3505335,-0.42919722,-1.6738483,-2.0318675,-0.6062672,-0.10695062,-1.3124075,-0.11322734,-1.1261898,0.4089388,0.31186807,-1.8054096,0.2602224,1.6087571,1.3876656,-2.8541114,-0.45406985,-1.390463,-0.7903653,1.0548403,-0.83486545,0.8270148,-1.4665248,-1.0843992,0.44033557,-1.735405,1.9654486,1.0381712,1.5229445,-1.5006425,0.47090176,-1.2542808,-1.63167,0.5469223,1.9557942,-2.6613886,-1.4510515,2.15765,-1.9876822,2.4913685,0.036545396,1.0893044,-1.2517165,-0.29493877,0.087921575,-1.1298022,-1.0222313,-0.012180384,1.0922492,1.6082795,0.7332995,-3.7884104,0.68259233,2.749583,1.643543,0.7556764,1.1587011,2.0450172,0.46006447,0.016725063,1.5702986,-0.89467704,0.9588166,1.5425777,1.3980415,-1.7723372,-0.4879659,-1.8704534,1.4067825,-0.44676822,3.1342776,1.1712407,-2.0290356,0.5072274,-1.7085444,0.8230315,-1.5867517,0.003108427,1.0337675,2.4170072,0.04427609,0
2.6527152,0.21055214,3.4680314,2.6304271,2.2627037,0.42365992,-0.17183049,1.0767246,1.9548247,-0.7801335,-1.0020497,-0.24234727,-0.0697227,-1.4948703,-0.68256,0.73706096,-0.27348965,3.7230406,-0.006357968,2.189393,-0.9504656,-0.38162997,-1.1769987,0.7459631,3.2899942,1.170188,0.26475477,-0.24990611,1.2779112,1.0293854,-1.6226293,-0.5367641,-1.0796179,-0.37267274,-1.4576385,-0.19829056,-2.0240288,-1.1212429,-1.1666179,-0.73885906,1.6432307,-3.4592497,0.37344858,-2.43736,-0.1868014,1.8227034,-3.6396163,0.057570383,-1.5266241,-0.15865359,-0.58383965,1.1140623,-1.1519588,0.5885707,2.3543298,0.9334682,0.3466485,0.58101255,-0.3821638,0.28149384,1.3912698,1.8260903,0.09493371,-0.19428036,2.4032812,-1.0941726,2.4695344,0.02930751,-0.96833533,1.1494458,-2.771153,-1.024411,-3.2682745,0.9282657,0.30347502,-0.5390911,0.34005597,-0.53685015,-1.221551,-0.529271,1.4005356,-0.18182896,-0.599873,-0.262702,-0.6101322,-3.1435788,0.22565332,0.25434893,0.4008968,-0.42680725,1.5039581,1.337578,-0.1098643,0.9965039,-1.827999,1.7062052,0.9230763,-0.32145017,0.03292378,1.0955023,-1.2182455,-0.5208999,2.302118,0.2525557,-1.0231386,-1.3722457,-0.88145244,2.0929987,-2.1547132,-1.0522428,0.6037656,0.6346469,0.35028446,1.0935264,-1.2916789,2.16732,-3.5589416,-0.6032077,-0.72871244,-1.8477923,0.8079002,-1.8129665,2.65702,0.46304178,4.8855124,-0.5975401,1.3872678,-2.345496,0
1.072954,1.150491,-1.1832744,-2.0903049,-0.3603539,1.1832448,-0.2030138,0.007543735,-1.1974701,-0.45853195,2.4884334,-2.273137,2.0450194,-0.35917702,-2.2133558,1.0278939,-4.0331383,-0.72454375,-0.83736914,-1.9897486,1.3965554,2.0592537,1.327281,-2.064451,0.63922477,-3.6229103,3.369223,-0.7217707,1.091539,-2.3888426,-1.6917031,-2.4023654,1.3099984,-0.76018476,2.9070513,-0.4411128,-0.5198518,-0.6089654,-0.6207937,-1.368399,6.107965,-1.4488258,1.638623,-0.5346678,0.1728897,-1.4241297,-0.29968807,-1.6543608,-2.4641757,1.8330889,0.9445288,0.6367534,0.90584135,2.572752,0.24735996,-0.2264035,-1.0796355,0.068978995,-0.6794887,-2.8614166,1.9855304,-2.387969,-1.3230165,-0.0036731064,1.7659358,-1.752002,-0.8180826,2.0918286,-1.2898293,-1.1597387,1.5924964,2.9468775,-0.691206,-2.7995589,2.0469234,-1.0265299,1.3627911,-4.0403194,-0.8270854,1.9323703,2.086394,0.09361397,2.3681002,-0.64877367,0.403093,-1.226871,-0.76180685,0.08721815,0.20182918,-0.6877066,-2.2591715,0.38140255,0.30740908,-1.203714,-0.5440494,-2.412972,0.9407179,-2.173393,1.9647374,0.3989842,-1.8613601,-1.2311468,-0.94973695,3.2351985,-4.3031425,3.0822384,-1.3637997,4.401584,4.71583,-2.532064,-0.6596558,-0.48044187,-1.2947261,-1.3448983,-1.4842464,0.34576082,-1.776879,3.2791152,2.487824,-0.5585341,0.0747759,-2.0380812,-1.8363848,0.60014457,1.9783612,-0.607049,0.7942313,-1.7907724,0
-1.2146794,-1.5256549,-2.0954027,-3.7599936,-1.8590838,-0.6334727,0.39631405,-1.0908581,-1.3723881,-0.546839,3.0051782,-0.18876784,-0.17006798,-0.76849353,-2.356815,1.3501921,-0.7594711,-1.8838254,-1.4135429,-0.22933412,0.5022789,1.079339,2.708565,-1.7818341,0.78716093,1.4281029,1.3466336,0.54884136,-0.2683604,-1.9203831,-0.561683,-0.58119816,3.1280992,1.1688352,-0.33578172,0.8052874,0.14290483,-1.0805213,0.5801503,0.37929133,-2.9099166,1.2363746,0.6099906,-0.15339398,-1.4965543,0.30147058,0.74250144,-2.9590552,0.007876316,0.112891324,-1.5703452,0.3117994,0.6007787,0.9351677,-2.0533931,-1.5092753,-1.1479908,-0.23024611,1.8607929,-2.4146118,2.1671906,-1.0007395,-1.3620971,-0.78095615,0.04167497,-1.4388244,0.53064543,2.0736036,0.883041,-0.3389447,0.38098902,2.2886984,1.126447,1.578296,-0.41957563,-0.37337396,-0.20520678,-1.3371042,0.5958607,-0.11297482,0.3704764,-0.72854,-0.12311912,0.12927303,-0.08232035,-0.05923306,0.06955965,-1.2659733,-2.342177,-1.4171457,-4.311596,-2.623362,-1.3034488,-0.6796614,1.5380304,-1.6862884,-0.1404193,0.21007171,0.15903628,0.12091555,1.2057081,-1.6409212,-0.8221975,0.9380931,-0.7789454,3.1043994,-1.6608368,1.6620551,4.3571415,-0.1558788,2.926999,-2.0667279,-2.1711185,-0.45676127,-3.1412942,-1.0560344,0.1166578,0.33635122,-0.80876565,0.76961297,-0.20993684,0.6154727,-1.9015987,2.2265177,-2.119791,0.36054167,0.27407596,-1.852253,0
-4.5821757,-1.161959,1.1462036,5.104932,-2.4431994,0.7054749,2.3021238,2.4550529,-3.5781426,-0.102972694,-0.49967757,-2.9799037,-2.7593334,0.7207198,-0.13486682,0.03724328,-0.33981562,-0.47296563,-1.9484705,-0.7465736,-0.028939528,2.4209404,2.5896037,-0.3649944,-3.295035,-0.9042685,-0.7004876,1.2519593,-1.6268481,0.32191074,-0.9169649,-0.2940328,-0.7837622,-0.19277348,-0.11120452,-0.7680447,-0.8571418,-3.8649454,3.6084347,-0.97586244,-0.18261264,2.0331337,3.4542434,1.0206373,0.9050135,1.8196883,1.8278549,-3.3705006,1.0077153,-0.32520083,0.16906857,-1.0770192,1.7552967,-0.80125487,2.5609896,1.8911607,-0.37082985,0.59407043,2.2199361,0.8118786,-3.5239937,0.9512668,0.78326213,2.407784,-0.7367759,-3.204125,-2.3693802,1.458736,0.09818231,3.7990825,-0.5018829,4.395941,2.0720558,-0.1296775,-2.0856638,-0.31235453,-2.830215,-0.10852348,-3.2596269,0.3288926,-4.8166156,0.9617976,-1.1648332,-0.5558568,-3.6010525,-2.5084631,-1.0918472,1.2899945,-2.157166,0.6633912,0.5326195,0.6146641,3.633788,-1.496281,1.3725733,2.654351,4.6874566,-1.2941833,1.3527806,-0.50672543,-0.51476324,-1.9506226,0.028038539,0.5238581,0.8116251,1.7030097,-1.4023031,-2.68983,0.24341805,2.4811249,-1.8821915,-2.6298108,-0.79229563,0.5903331,2.273109,-2.2167642,1.2531759,-2.3872993,1.5985692,2.3914683,0.9949074,0.007266632,0.6926096,1.3330972,1.7825098,1.3667756,-0.3932094,0.5391948,0
-1.6720506,-1.0439653,0.2953517,-2.8131733,-1.7319213,1.4204533,0.51521504,0.11849913,-0.86925715,-2.1049867,2.087619,0.6376454,2.0055134,-0.3609897,-2.2461877,-0.31388372,-2.1559951,-0.33018103,0.003808288,-3.1422276,1.010213,-1.4618319,2.163346,0.51579857,-0.18496996,-2.3250837,-0.7284786,0.5857359,0.022268867,-1.652785,-0.2215538,0.36465055,2.1705532,-0.44161373,2.0046072,0.86534005,1.246648,0.9056842,0.0007862691,1.9488709,-0.4177105,-0.20735581,-1.6816237,-0.13576835,-0.4279744,-0.21944083,2.280639,-0.87879944,1.6464131,0.20667085,-1.3089954,-1.3138814,0.83888936,-0.61453605,-1.7167087,-1.2009376,0.45547605,1.4330949,-0.74123293,-1.9556584,0.79750276,-0.59457785,-1.0076894,-2.7095926,1.4969926,-0.4165257,1.3876355,1.6843718,1.1113663,-2.6901052,1.056311,2.1578314,0.70640975,-1.2684873,1.3510379,0.6797657,0.8875179,-0.83714104,2.9921489,-2.253354,0.44108087,-0.60445476,-2.1968994,-2.8797462,0.49950904,0.013557311,0.048016958,0.98220843,0.6228866,-0.070397876,-2.775118,1.225086,0.2523496,-0.32024968,0.43763345,-1.6954355,-0.38001823,-0.33046484,-0.08062577,-0.2778622,1.0638705,1.8214076,-1.5772338,1.9299141,-1.1505097,1.580001,-1.4885051,2.5449371,3.3313794,1.3982053,1.3116108,-2.243906,-2.3330798,-1.0429747,-2.1769161,-1.1639501,1.7355723,2.0384302,-1.0875515,-1.019762,-2.3753848,-2.855055,-2.0021634,-1.8048009,-1.6924024,0.25545454,1.6074821,-1.2675351,0
-0.4461721,0.3791291,-1.8937842,0.46525395,1.0075612,-2.5097046,-0.3884943,-1.5924578,-0.80591327,-1.7661079,1.0017928,0.46739882,-0.95249367,2.0718808,-2.426468,0.69719386,-2.8688,1.3294353,-1.5632181,-0.99958193,3.7583408,-1.5072986,1.2604614,-3.5672903,-0.4834573,-2.5309696,-2.0965457,1.0924786,1.7938069,-2.2969036,-0.45295787,-0.93489045,-0.5477539,0.6081268,0.16663031,0.20269652,0.36300135,-0.02185263,0.78912556,1.891173,3.8787277,0.7696757,0.76883745,1.9991816,1.339263,-3.1831374,1.7518907,-1.5431739,-0.79662186,-0.43805307,0.9617242,0.9833054,2.4226186,0.108512685,-1.7302297,2.3829894,-0.2588931,0.05721628,-2.2776709,-1.4659021,0.56649494,-0.50539935,1.6281416,-0.19391142,-0.7614593,0.5492807,0.07008375,1.483518,-1.0362144,-1.4630828,2.3207085,0.46543902,0.9355617,-1.7624427,-1.5524334,-1.2482799,-2.0436354,-3.0121832,-0.94897926,-0.3812992,1.3280427,-0.33264402,-0.30561408,2.384804,5.2048607,-0.25983834,-2.6002629,-1.277095,2.8427112,-0.26608124,-2.547657,-1.2448835,3.9078457,-0.8096312,3.0908022,0.7635411,-0.63146365,-1.2845864,0.9152466,-2.8801227,0.028448435,-0.12879248,0.5885726,-0.7267811,-0.44241172,0.7302714,-1.2450987,0.6506974,1.4620392,-1.285246,1.0340084,-0.5133888,-1.8676047,-0.13953322,0.032381356,-0.4757439,0.15598348,4.4105754,3.10824,-0.3462521,0.35882753,-1.1755731,0.04821689,0.046246108,1.3896884,-0.96247536,-0.060841754,0.4594697,0
1.0159883,0.13027,0.78585553,-0.77614224,0.71131164,0.44688,-1.0348481,-0.47072083,1.6167866,-0.119128615,0.82610667,1.3717238,-0.8882034,0.15493017,-0.49637002,-1.1596783,0.82561964,-0.705119,-1.924973,1.8947458,-0.029559383,0.12639649,-0.06146268,-1.0719296,1.8703052,4.37754,0.7448835,-0.7090269,-0.2853365,0.61494935,-0.13492881,0.8438549,1.470191,0.9215247,-0.5713808,0.516454,-1.0597489,0.6516703,-0.7796456,0.89817953,1.5284404,-0.1955849,0.9460917,2.3331652,0.80110735,-0.9670199,-1.247224,-0.7615052,-2.8512356,-1.958915,0.38379294,0.34667364,0.58733314,1.5133373,-1.0458577,0.20123374,-1.214867,-0.6368681,-1.470506,0.044206504,0.5216877,1.4685131,-0.21452704,0.069243155,-1.1836597,0.3427807,1.9627304,-0.17258671,0.14526564,0.71826357,0.80053663,0.091157526,0.5993397,1.357289,-0.27855465,0.4654077,-0.93116224,-0.47809294,0.26460353,1.950911,0.67765814,-2.6173747,0.47884524,1.8491085,1.2962564,-0.056262158,0.56007546,-1.5477159,-0.92350507,0.9913486,-0.8567825,-2.0542848,-1.8134418,-0.20802808,0.8378812,-0.30405477,-0.55555844,-0.4446138,-0.31923592,0.40322205,-0.5037057,-0.53880745,1.6571096,-0.5382662,-0.04412102,-0.006648058,0.2853284,0.0037698029,0.18991287,0.008143883,1.9747384,0.37197852,0.73995775,2.3683224,1.8283126,-1.5372,-0.886813,-1.0519799,0.44433272,-1.2160668,-1.6345228,2.463758,0.55565214,1.2377629,1.5882277,-3.1176956,-0.26124766,0.42288023,0
